property_id,lat,lng,addr_street,suburb,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,30_sep_cases,last_14_days_cases,last_30_days_cases,last_60_days_cases
3992,-37.818295,144.886261,99a Blackwood Street,YARRAVILLE,MITCHELL,19996,0.42229,Not available,0,14,5,3,1
21903,-37.736484,144.956457,124 O'Hea Street,COBURG,MOONEE VALLEY,19964,0.65151,25,1,41,18,12,6
84623,-37.889989,144.98897,123 Ormond Esplanade,ELWOOD,MORELAND,19954,1.19911,Not available,0,111,55,48,25
92357,-37.975859,145.073384,59  Riviera Street,MENTONE,WEST WIMMERA,19865,0.98337,43,1,0,0,0,0
64487,-37.795729,145.304167,41 TIMMS AVENUE,KILSYTH,SURF COAST,19877,1.42085,46,1,1,0,0,0
74855,-37.887729,145.051695,232 Neerim Road,CARNEGIE,MELBOURNE,19920,0.62671,20,1,23,12,8,5
88449,-37.953282,145.026729,12 Sydenham Street,HIGHETT,GREATER DANDENONG,19872,1.43496,37,1,36,10,6,3
14527,-37.760021,144.909128,49 Clarinda Road,ESSENDON,NILLUMBIK,20037,0.76569,16,1,4,2,1,1
54163,-37.815512,145.026448,17 Elgin Street,HAWTHORN,YARRA,19905,0.76904,10,1,15,8,5,3
39032,-37.757573,145.044187,8 Garth Street,IVANHOE,BASS COAST,19934,1.08861,33,1,0,0,0,0
54671,-37.815502,145.025419,67 Melville Street,HAWTHORN,YARRA,19905,0.73803,10,1,15,8,5,3
8977,-37.877583,144.760187,21 Berkeley Court,SEABROOK,MACEDON RANGES,19924,1.22316,Not available,0,1,1,1,0
39353,-37.699164,145.056625,10 Arthur Street,BUNDOORA,WODONGA,19984,2.72925,42,1,3,0,0,0
92995,-38.003273,145.097897,22 Gala Supreme Close,MORDIALLOC,PORT PHILLIP,19863,0.97063,48,1,25,9,5,3
65913,-37.769186,145.306614,19 BARKER DRIVE,MOOROOLBARK,WEST WIMMERA,19877,1.80572,46,1,0,0,0,0
5044,-37.868669,144.836064,21 Blyth Street,ALTONA,BRIMBANK,19927,0.43978,Not available,0,77,36,21,12
85226,-37.893591,145.006963,11 Nagle Avenue,ELSTERNWICK,MORELAND,19953,0.42386,Not available,0,111,55,48,25
61386,-37.779076,145.24089,17 Daniel Court,WARRANWOOD,MACEDON RANGES,19879,3.75177,38,1,1,1,1,0
36846,-37.628894,145.030005,14 Hayston Boulevard,EPPING,FRANKSTON,20005,2.61521,51,1,3,3,2,1
32899,-37.745633,145.013715,5 Watson Street,PRESTON,BOROONDARA,20013,1.19361,33,1,12,3,2,1
48724,-37.802306,145.029494,73 Princess Street,KEW,SOUTH GIPPSLAND,19904,2.21865,12,1,2,0,0,0
18992,-37.674103,144.9333,52 Kiewa Crescent,DALLAS,MOORABOOL,19960,1.48339,34,1,7,2,1,0
75715,-37.903563,145.08619,131 Warrigal Road,HUGHESDALE,BASS COAST,19917,0.40098,26,1,0,0,0,0
12489,-37.724982,144.76589,18 Shale Court,DELAHEY,BULOKE,20001,2.4981,31,1,0,0,0,0
36203,-37.6705,145.035975,161 Darebin Drive,LALOR,KINGSTON,20006,1.73399,48,1,13,4,2,1
87783,-37.930049,145.002317,5 Avondale Street,HAMPTON,WYNDHAM,19949,0.88562,Not available,0,99,45,34,20
77343,-37.9237,145.163537,1 Walnut  Court,MULGRAVE,MACEDON RANGES,19914,2.72322,33,1,1,1,1,0
81224,-37.994267,145.205149,39 Dalgety Street,DANDENONG,CARDINIA,19888,0.62466,46,1,25,10,5,3
65989,-37.760466,145.323675,20 Partridge Way,MOOROOLBARK,WEST WIMMERA,19876,2.18583,51,1,0,0,0,0
45786,-37.720841,145.127276,116 Rattray Road,MONTMORENCY,PORT PHILLIP,19986,0.7989,48,1,25,9,5,3
4635,-37.834783,144.875127,70 Junction Street,NEWPORT,MANSFIELD,19995,1.05616,Not available,0,0,0,0,0
90395,-37.970814,145.038351,26 Weatherall Road,CHELTENHAM,YARRA RANGES,19866,1.49589,40,1,5,3,2,1
8694,-37.749127,144.785059,9 Edgewater Circuit,CAIRNLEA,YARRA RANGES,20002,1.4024,28,1,5,3,2,1
27882,-37.581471,144.932631,9 Ballarat Court,CRAIGIEBURN,YARRA RANGES,40221,2.45326,41,1,5,3,2,1
5464,-37.781654,144.859253,115 Melon Street,BRAYBROOK,HUME,20022,1.98554,17,1,332,227,156,80
17015,-37.707152,144.926879,3/13 Harold Street,GLENROY,WYNDHAM,20032,0.89908,28,1,99,45,34,20
12098,-37.700812,144.74449,10 David Circuit,HILLSIDE,GREATER DANDENONG,20000,2.61522,34,1,36,10,6,3
12235,-37.704353,144.75853,12 Shields Court,SYDENHAM,HEPBURN,20000,1.42439,34,1,-1,0,0,0
4997,-37.870855,144.816588,2 Bracken Grove,ALTONA,BRIMBANK,19925,0.68945,Not available,0,77,36,21,12
38617,-37.759292,145.043126,14 Beatty Street,IVANHOE,BASS COAST,19934,1.06516,33,1,0,0,0,0
39859,-37.683076,145.062602,18 Hibiscus Avenue,BUNDOORA,WODONGA,19984,3.62177,42,1,3,0,0,0
41720,-37.744135,145.079793,170 Beverley Road,ROSANNA,EAST GIPPSLAND,19936,1.20989,36,1,1,0,0,0
92482,-37.976677,145.065459,99 Flinders Street,MENTONE,WEST WIMMERA,19865,0.57813,43,1,0,0,0,0
30114,-37.771889,144.99472,45 Herbert Street,NORTHCOTE,MURRINDINDI,20016,0.2305,28,1,0,0,0,0
12491,-37.725371,144.768906,18 Thistle Court,DELAHEY,BULOKE,20001,2.22919,31,1,0,0,0,0
96253,-37.933463,145.046666,8 Sandra Grove,BENTLEIGH,HOBSONS BAY,19937,0.87725,34,1,20,15,15,10
5617,-37.792069,144.852558,20 Hughes Street,BRAYBROOK,HUME,20022,1.21406,17,1,332,227,156,80
83295,-37.886955,145.251495,76 David Street North,KNOXFIELD,SOUTHERN GRAMPIANS,19868,3.88856,46,1,0,0,0,0
93653,-37.983799,145.082111,72B Lower Dandenong Road,PARKDALE,STONNINGTON,19864,1.15092,45,1,19,4,3,1
76774,-37.916609,145.114958,31 Margaret Street,CLAYTON,HINDMARSH,19915,1.02347,31,1,0,0,0,0
71961,-37.849771,145.247069,1/9 Naomi Court,BAYSWATER,INDIGO,19870,2.05687,41,1,-1,0,0,0
72238,-37.844413,145.26556,26 Myrtle Street,BAYSWATER,INDIGO,19870,0.37482,41,1,-1,0,0,0
54880,-37.836933,145.094523,10 Webster Street,CAMBERWELL,MELBOURNE,19895,1.47146,21,1,23,12,8,5
1097,-37.804079,144.893879,5 Admiral Street,SEDDON,EAST GIPPSLAND,20024,0.27482,13,1,1,0,0,0
68445,-37.862934,145.022202,3 Egerton Road,ARMADALE,BRIMBANK,19944,0.72457,18,1,77,36,21,12
64218,-37.800335,145.288343,3/3 Alfrick Road,CROYDON,CARDINIA,19878,0.87259,42,1,25,10,5,3
14890,-37.742352,144.895764,92 Market Street,ESSENDON,NILLUMBIK,20036,2.28099,19,1,4,2,1,1
74238,-37.884528,145.029083,139 Bambra Rd,CAULFIELD,MELTON,19942,1.29096,24,1,87,30,19,10
47465,-37.707115,145.162964,7 Frank Street,ELTHAM,FRANKSTON,19987,1.51366,52,1,3,3,2,1
83002,-37.886967,145.245956,110 Harley Street North,KNOXFIELD,SOUTHERN GRAMPIANS,19868,4.37044,46,1,0,0,0,0
46887,-37.710365,145.162182,22 Valonia Drive,ELTHAM,FRANKSTON,19987,1.31333,52,1,3,3,2,1
22029,-37.745335,144.977872,150 Nicholson Street,COBURG,MOONEE VALLEY,19965,1.32208,23,1,41,18,12,6
16767,-37.710972,144.94778,20 Bedford Street,HADFIELD,WYNDHAM,19962,1.19526,28,1,99,45,34,20
72927,-37.86248,145.269351,13 Valerie Street,BORONIA,TOWONG,19869,1.34042,44,1,0,0,0,0
30913,-37.753261,144.982501,2/125 Fyffe Street,THORNBURY,LATROBE,20014,1.42838,31,1,2,2,1,0
61179,-37.775073,145.255118,11 Kelly Court,WARRANWOOD,MACEDON RANGES,19878,3.188,42,1,1,1,1,0
6958,-37.788319,144.837421,7 Servante Street,SUNSHINE,KNOX,20021,0.40037,20,1,23,5,3,2
78863,-37.955799,145.157562,24 View Road,SPRINGVALE,GREATER BENDIGO,19891,0.46862,38,1,0,0,0,0
69141,-37.868429,145.033392,4 Raleigh Street,MALVERN,BAW BAW,19944,0.43399,18,1,3,0,0,0
29208,-37.766025,145.013336,100 Jenkins Street,NORTHCOTE,MURRINDINDI,20015,1.44853,29,1,0,0,0,0
23292,-37.749817,144.976608,97 Nicholson Street,COBURG,MOONEE VALLEY,19966,1.40123,21,1,41,18,12,6
84478,-37.866318,144.992164,12 Camden Street,BALACLAVA,DAREBIN,19956,0.3722,Not available,0,41,22,15,8
32747,-37.731936,144.987809,4/28 Jacka Street,PRESTON,BOROONDARA,20012,1.34729,35,1,12,3,2,1
62287,-37.799534,145.237095,7a Byron Street,RINGWOOD,MACEDON RANGES,19879,1.80067,38,1,1,1,1,0
4806,-37.864268,144.817506,10 Akuna Street,ALTONA,BRIMBANK,19925,0.36643,Not available,0,77,36,21,12
11525,-37.780247,144.886124,54 Macedon Street,MARIBYRNONG,BAW BAW,20027,2.04098,Not available,0,3,0,0,0
43600,-37.71204,145.086716,21 Elder Street,WATSONIA,MANNINGHAM,19984,0.28414,42,1,11,7,4,2
5929,-37.784367,144.819046,1 Adelaide Street,ALBION,MOIRA,20004,0.89795,23,1,0,0,0,0
2737,-37.813049,144.897019,116 Hyde Street,YARRAVILLE,MITCHELL,19997,0.46549,Not available,0,14,5,3,1
58831,-37.831027,145.181906,3 Abelia Street,NUNAWADING,STONNINGTON,19899,1.31407,28,1,19,4,3,1
58707,-37.824816,145.177243,20 East India Avenue,NUNAWADING,STONNINGTON,19899,0.51251,28,1,19,4,3,1
88071,-37.943464,145.052345,118 Rowans Road,MOORABBIN,MANSFIELD,19872,1.07249,37,1,0,0,0,0
50137,-37.760759,145.094894,3 Penderel Way,BULLEEN,MARIBYRNONG,19935,3.03841,34,1,22,7,5,3
9817,-37.891854,144.638327,38 Westminster Drive,WERRIBEE,LODDON,19921,2.17018,Not available,0,0,0,0,0
71207,-37.844984,145.232886,18 Milan Street,WANTIRNA,CENTRAL GOLDFIELDS,19871,2.11956,37,1,0,0,0,0
17325,-37.69846,144.934135,48 Hilda Street,GLENROY,WYNDHAM,20032,1.63612,28,1,99,45,34,20
71897,-37.847258,145.250254,1 Jeffrey Grove,BAYSWATER,INDIGO,19870,1.6881,41,1,-1,0,0,0
65983,-37.790206,145.320264,20 Dryden Concourse,MOOROOLBARK,WEST WIMMERA,19877,0.92051,46,1,0,0,0,0
32097,-37.751942,145.016174,18 Victoria Street,PRESTON,BOROONDARA,20013,1.57874,33,1,12,3,2,1
56967,-37.833553,145.080521,1 Griotte Street,CANTERBURY,MELBOURNE,19851,0.93045,21,1,23,12,8,5
34823,-37.724583,145.017151,38 Rubicon Street,RESERVOIR,EAST GIPPSLAND,20010,1.23847,40,1,1,0,0,0
50481,-37.753744,145.13411,13 Clarke Street,TEMPLESTOWE,MOUNT ALEXANDER,19986,4.42118,48,1,0,0,0,0
64779,-37.78019,145.278686,66a Richardson Road,CROYDON NORTH,GOLDEN PLAINS,19878,1.70561,42,1,0,0,0,0
20171,-37.798078,144.97252,4 Macarthur Place North,CARLTON,STRATHBOGIE,19843,1.44487,2,1,0,0,0,0
18661,-37.669866,144.927587,30 Corinella Crescent,DALLAS,MOORABOOL,44817,0.99584,35,1,7,2,1,0
37560,-37.650169,145.056225,55 Calendula Circuit,EPPING,FRANKSTON,45795,0.95914,54,1,3,3,2,1
4078,-37.834454,144.873096,11A Kingham Street,NEWPORT,MANSFIELD,19995,1.20591,Not available,0,0,0,0,0
39416,-37.68356,145.058276,102 Betula Avenue,BUNDOORA,WODONGA,19984,3.78857,42,1,3,0,0,0
6704,-37.780459,144.837066,4/10 Kinnane Crescent,SUNSHINE,KNOX,20021,0.9717,20,1,23,5,3,2
5460,-37.793869,144.849075,11 Pritchard Avenue,BRAYBROOK,HUME,20022,1.35916,17,1,332,227,156,80
3988,-37.812271,144.886867,99 Hamilton Street,YARRAVILLE,MITCHELL,19996,0.48114,Not available,0,14,5,3,1
92393,-37.975456,145.07346,65 Riviera Street,MENTONE,WEST WIMMERA,19865,1.01916,43,1,0,0,0,0
11284,-37.788081,144.900045,24 Woodruff Avenue,MARIBYRNONG,BAW BAW,20027,0.67081,Not available,0,3,0,0,0
73464,-37.847912,145.293488,3 Judith Avenue,BORONIA,TOWONG,19869,1.60893,44,1,0,0,0,0
26670,-37.591153,144.932378,37 Pines Way,CRAIGIEBURN,YARRA RANGES,40221,1.52989,41,1,5,3,2,1
38003,-37.767566,145.019543,144 Christmas Street,FAIRFIELD,NILLUMBIK,19930,1.31255,26,1,4,2,1,1
53298,-37.821928,144.991374,42 Richmond Terrace,RICHMOND,EAST GIPPSLAND,19908,0.26158,6,1,1,0,0,0
2756,-37.819453,144.897721,12 Frederick Street,YARRAVILLE,MITCHELL,19996,0.79357,Not available,0,14,5,3,1
40113,-37.696526,145.0448,23 Glenn Crescent,BUNDOORA,WODONGA,20008,2.90515,44,1,3,0,0,0
88943,-37.948807,145.051291,58 Rowans Road,HIGHETT,GREATER DANDENONG,19872,0.82791,37,1,36,10,6,3
7594,-37.730019,144.826436,61A Rowan Drive,KEALBA,BASS COAST,20002,2.85045,28,1,0,0,0,0
88012,-37.93516,145.024093,"House 2,481 Bluff Road",HAMPTON,WYNDHAM,19937,1.11384,34,1,99,45,34,20
25467,-37.578505,144.938233,15 Bowman Glen,CRAIGIEBURN,YARRA RANGES,40221,2.63353,41,1,5,3,2,1
61362,-37.792784,145.2521,16 Lilian Parade,RINGWOOD,MACEDON RANGES,19879,2.1421,38,1,1,1,1,0
34320,-37.725643,145.003761,22 Crawley Street,RESERVOIR,EAST GIPPSLAND,20011,0.3193,37,1,1,0,0,0
93786,-38.066869,145.127158,1 Sandalong Court,BONBEACH,QUEENSCLIFFE,19859,0.78759,56,1,0,0,0,0
14706,-37.757137,144.920526,66 Buckley Street,ESSENDON,NILLUMBIK,20037,0.40102,16,1,4,2,1,1
63076,-37.833504,145.238556,7 Sunset Drive,HEATHMONT,HORSHAM,19871,0.78161,37,1,0,0,0,0
68775,-37.863756,145.029404,12 Gordon Grove,MALVERN,BAW BAW,19944,0.27816,18,1,3,0,0,0
27663,-37.585526,144.914507,70 Kinglake Crescent,CRAIGIEBURN,YARRA RANGES,40221,3.12209,41,1,5,3,2,1
31532,-37.757646,145.023359,9 Walsh Avenue,THORNBURY,LATROBE,20014,2.20057,31,1,2,2,1,0
63721,-37.810372,145.293191,18 Nyanda Court,CROYDON,CARDINIA,19878,1.99771,42,1,25,10,5,3
74710,-37.886272,145.064468,19 Acacia Street,CARNEGIE,MELBOURNE,19919,0.50615,22,1,23,12,8,5
60669,-37.841332,145.192642,3 Locksley Chase,VERMONT,CENTRAL GOLDFIELDS,19900,2.59682,31,1,0,0,0,0
13068,-37.714105,144.770511,4 Alexander Close,DELAHEY,BULOKE,20000,1.48019,34,1,0,0,0,0
63337,-37.782891,145.298166,10 FRENCH STREET,CROYDON,CARDINIA,19877,1.26941,46,1,25,10,5,3
72316,-37.848347,145.251725,31 Susan Street,BAYSWATER,INDIGO,19870,1.61979,41,1,-1,0,0,0
97057,-38.015834,145.280303,8 Yoni Court,HALLAM,GLEN EIRA,19885,0.94722,50,1,15,4,2,1
34900,-37.716784,145.003599,4/47-53 Edwardes Street,RESERVOIR,EAST GIPPSLAND,20010,0.29932,40,1,1,0,0,0
83415,-37.854565,144.994755,11 Primrose Street,WINDSOR,MAROONDAH,19957,0.29083,Not available,0,23,4,2,1
82744,-37.90818,145.267975,34 Kellbourne Drive,ROWVILLE,BALLARAT,19868,3.79888,46,1,2,1,1,0
35222,-37.710826,145.01962,56 McMahon Road,RESERVOIR,EAST GIPPSLAND,20009,0.9476,41,1,1,0,0,0
72263,-37.846321,145.250046,29 Sydney Road,BAYSWATER,INDIGO,19870,1.67036,41,1,-1,0,0,0
58853,-37.822361,145.174288,3 Newburn Court,NUNAWADING,STONNINGTON,19899,0.20275,28,1,19,4,3,1
66122,-37.78194,145.314667,26 Sweetland Road,MOOROOLBARK,WEST WIMMERA,19877,0.3707,46,1,0,0,0,0
90609,-37.972553,145.081711,37 Snowdon Drive,CHELTENHAM,YARRA RANGES,19865,1.78385,43,1,5,3,2,1
75501,-37.898235,145.052721,86 Neville Street,CARNEGIE,MELBOURNE,19941,1.27769,27,1,23,12,8,5
1808,-37.810479,144.882801,142 Queensville Street,KINGSVILLE,ALPINE,19996,0.86659,Not available,0,0,0,0,0
3799,-37.817329,144.875368,7 Freame Street,YARRAVILLE,MITCHELL,19996,1.29141,Not available,0,14,5,3,1
74176,-37.911768,145.286584,57 Grange Drive,LYSTERFIELD,BALLARAT,19867,2.81136,49,1,2,1,1,0
71718,-37.855377,145.24114,60 Chartwell Drive,WANTIRNA,CENTRAL GOLDFIELDS,19870,2.81759,41,1,0,0,0,0
75848,-37.902125,145.080965,19 Canterbury Street,HUGHESDALE,BASS COAST,19917,0.67385,26,1,0,0,0,0
77165,-37.94209,145.104637,21 Carbine Avenue,CLARINDA,BULOKE,19915,2.3881,31,1,0,0,0,0
50264,-37.777939,145.091246,49 Furneaux Grove,BULLEEN,MARIBYRNONG,19935,3.55345,34,1,22,7,5,3
43339,-37.713073,145.069108,9 Cade Grove,MACLEOD,WANGARATTA,19984,1.31449,42,1,0,0,0,0
15591,-37.744383,144.884771,2 Kelvin Close,NIDDRIE,MANSFIELD,20037,3.05398,16,1,0,0,0,0
26301,-37.610516,144.924347,3 Banstead Nook,CRAIGIEBURN,YARRA RANGES,40221,1.93322,41,1,5,3,2,1
70008,-37.872653,145.096867,38 Jingella Avenue,ASHWOOD,DAREBIN,19839,0.57896,Not available,0,41,22,15,8
30389,-37.776684,145.010276,75 Victoria Road,NORTHCOTE,MURRINDINDI,19929,0.33119,24,1,0,0,0,0
76866,-37.923513,145.110793,47 Harlington Street,CLAYTON,HINDMARSH,19915,0.86524,31,1,0,0,0,0
75342,-37.893518,145.071677,6 Rosella Ave,MURRUMBEENA,MOIRA,19919,0.52858,22,1,0,0,0,0
87975,-37.936998,145.008174,85 Willis Street,HAMPTON,WYNDHAM,19949,0.59852,Not available,0,99,45,34,20
33910,-37.700424,145.034897,157 Darebin Blvd,RESERVOIR,EAST GIPPSLAND,20008,2.11917,44,1,1,0,0,0
62574,-37.825143,145.239774,15 Marden Place,HEATHMONT,HORSHAM,19871,0.54954,37,1,0,0,0,0
82074,-37.995354,145.238861,3 Paperbark Street,DOVETON,HINDMARSH,19888,2.62539,46,1,0,0,0,0
81259,-37.984487,145.202695,4 Stanley Street,DANDENONG,CARDINIA,19888,0.86758,46,1,25,10,5,3
36980,-37.628184,145.031461,19 Raven Walk,EPPING,FRANKSTON,20005,2.69681,51,1,3,3,2,1
71424,-37.85743,145.216043,30 Wondalea Crescent,WANTIRNA,CENTRAL GOLDFIELDS,19871,4.09646,37,1,0,0,0,0
14885,-37.747191,144.924393,91 Napier Crescent,ESSENDON,NILLUMBIK,20036,0.30406,19,1,4,2,1,1
14877,-37.753505,144.928588,9 Vanberg Road,ESSENDON,NILLUMBIK,20036,0.97178,19,1,4,2,1,1
64889,-37.79413,145.256771,8 Kalinda Road,CROYDON,CARDINIA,19879,2.0683,38,1,25,10,5,3
28309,-37.804369,144.981649,46 Little Gore Street,FITZROY,NILLUMBIK,19976,1.06443,17,1,4,2,1,1
22093,-37.754142,144.959629,17 Jessie Street,COBURG,MOONEE VALLEY,19966,0.19684,21,1,41,18,12,6
18688,-37.669693,144.927582,32 Corinella Crescent,DALLAS,MOORABOOL,44817,0.9767,35,1,7,2,1,0
80939,-37.989521,145.220197,19 Wilson Street,DANDENONG,CARDINIA,19888,0.92004,46,1,25,10,5,3
77344,-37.926273,145.15937,1 Wattle Grove,MULGRAVE,MACEDON RANGES,19914,2.25861,33,1,1,1,1,0
66357,-37.781453,145.339221,4 Paris Court,MOOROOLBARK,WEST WIMMERA,19877,2.3878,46,1,0,0,0,0
19701,-37.672053,144.895432,31 Harricks Crescent,ATTWOOD,MOYNE,20030,2.45706,32,1,0,0,0,0
39173,-37.750453,145.037635,21 Skeffington Street,BELLFIELD,MITCHELL,19934,2.04864,33,1,14,5,3,1
94866,-37.920837,145.050568,155 Tucker Road,BENTLEIGH,HOBSONS BAY,19939,1.25096,30,1,20,15,15,10
39783,-37.684545,145.067508,16 Japonica Street,BUNDOORA,WODONGA,19984,3.27145,42,1,3,0,0,0
64977,-37.789368,145.284058,9 Surrey West Road,CROYDON,CARDINIA,19878,0.741,42,1,25,10,5,3
51125,-37.782693,145.112833,26 Braeside Drive,DONCASTER,MORELAND,20042,4.13596,22,1,111,55,48,25
13112,-37.709903,144.778041,4 Rose Court,SYDENHAM,HEPBURN,20000,1.03421,34,1,-1,0,0,0
60188,-37.825702,145.208975,65 Purches Street,MITCHAM,PORT PHILLIP,19901,0.82853,32,1,25,9,5,3
69687,-37.861032,145.110991,2 Kiewa Street,ASHWOOD,DAREBIN,19840,1.40274,Not available,0,41,22,15,8
65855,-37.766698,145.31869,17 Ashton Avenue,MOOROOLBARK,WEST WIMMERA,19877,2.08413,46,1,0,0,0,0
51930,-37.800902,145.212212,40 Lookover Road,DONVALE,CASEY,19901,2.00361,32,1,69,23,14,7
27659,-37.595656,144.930872,70 Dianne Avenue,CRAIGIEBURN,YARRA RANGES,40221,1.2945,41,1,5,3,2,1
90023,-37.961407,145.051956,14 Jean Street,CHELTENHAM,YARRA RANGES,19866,0.62673,40,1,5,3,2,1
34285,-37.717311,145.01838,21 Cuthbert Road,RESERVOIR,EAST GIPPSLAND,20010,1.00357,40,1,1,0,0,0
14682,-37.746391,144.91747,62 Glass Street,ESSENDON,NILLUMBIK,20036,0.31863,19,1,4,2,1,1
79605,-38.001319,145.146348,12 Stanford Avenue,KEYSBOROUGH,KINGSTON,19890,4.64761,41,1,13,4,2,1
5635,-37.777361,144.852712,22 Butler Street,BRAYBROOK,HUME,20021,2.14295,20,1,332,227,156,80
8757,-37.880351,144.757846,1/13 The Robbins,SEABROOK,MACEDON RANGES,46468,1.48247,Not available,0,1,1,1,0
38111,-37.782962,145.033766,21 Como Street,ALPHINGTON,BANYULE,19931,0.55445,28,1,22,13,7,4
62539,-37.832333,145.259323,13 Coven Avenue,HEATHMONT,HORSHAM,19870,1.30178,41,1,0,0,0,0
73304,-37.865379,145.267273,22 Western Road,BORONIA,TOWONG,19869,1.60077,44,1,0,0,0,0
61196,-37.795905,145.245878,113 Mullum Mullum Road,RINGWOOD,MACEDON RANGES,19879,1.82789,38,1,1,1,1,0
50977,-37.784689,145.102872,2 Louise Court,DONCASTER,MORELAND,19896,3.87395,25,1,111,55,48,25
20276,-37.768127,144.967758,1 Elizabeth Street,BRUNSWICK,MARIBYRNONG,19968,0.7205,16,1,22,7,5,3
6502,-37.780218,144.844413,25 Ernest Street,SUNSHINE,KNOX,20021,1.37376,20,1,23,5,3,2
62562,-37.829407,145.254004,14 Pleasant Drive,HEATHMONT,HORSHAM,19871,0.83948,37,1,0,0,0,0
24405,-37.705544,144.963016,41 Murray Street,FAWKNER,MONASH,19961,0.65304,30,1,16,5,3,2
57475,-37.81295,145.147339,1 Suffolk Street,BLACKBURN,GREATER GEELONG,19898,0.82681,26,1,1,2,2,1
32388,-37.746613,145.003314,24 Seymour Street,PRESTON,BOROONDARA,20013,0.30166,33,1,12,3,2,1
18317,-37.665612,144.929089,17 Tooradin Avenue,DALLAS,MOORABOOL,44817,0.57857,35,1,7,2,1,0
79260,-37.936596,145.173309,6 Phillip Avenue,SPRINGVALE,GREATER BENDIGO,19913,2.25943,36,1,0,0,0,0
63079,-37.822948,145.240753,71 Heathmont Road,RINGWOOD,MACEDON RANGES,19871,0.68528,37,1,1,1,1,0
3623,-37.811426,144.886104,5 Grace Street,YARRAVILLE,MITCHELL,19996,0.59666,Not available,0,14,5,3,1
26857,-37.580734,144.93309,4 Swinburne Close,CRAIGIEBURN,YARRA RANGES,40221,2.51436,41,1,5,3,2,1
41073,-37.693535,145.055222,7 Lucy Crt,BUNDOORA,WODONGA,19984,3.17712,42,1,3,0,0,0
56733,-37.853974,145.111926,47 McComas Grove,BURWOOD,MARIBYRNONG,19840,2.18513,Not available,0,22,7,5,3
46384,-37.718861,145.147671,1/83 Bridge Street,ELTHAM,FRANKSTON,19987,0.59139,52,1,3,3,2,1
26815,-37.591686,144.925446,4 London Court,CRAIGIEBURN,YARRA RANGES,40221,1.93835,41,1,5,3,2,1
11923,-37.710555,144.821871,792 Old Calder Highway,KEILOR,ARARAT,20001,3.23743,31,1,0,0,0,0
50525,-37.752786,145.125467,23-25 Unwin Street,TEMPLESTOWE,MOUNT ALEXANDER,19986,4.18772,48,1,0,0,0,0
32673,-37.736066,145.009459,36 Wilcox Street,PRESTON,BOROONDARA,20012,0.83861,35,1,12,3,2,1
50993,-37.780296,145.111511,2/111 High Street,DONCASTER,MORELAND,19896,4.38751,25,1,111,55,48,25
34293,-37.729094,145.012547,21 Joffre Street,RESERVOIR,EAST GIPPSLAND,20011,0.864,37,1,1,0,0,0
29861,-37.779205,144.998655,2A Jackson Street,NORTHCOTE,MURRINDINDI,19928,0.1656,22,1,0,0,0,0
63058,-37.824869,145.243177,68A Campbell Street,HEATHMONT,HORSHAM,19871,0.40306,37,1,0,0,0,0
92053,-37.984131,145.09021,171 Lower Dandenong Road,MENTONE,WEST WIMMERA,19864,1.57343,45,1,0,0,0,0
15566,-37.746372,144.883322,16 Gallica Close,NIDDRIE,MANSFIELD,20037,3.08613,16,1,0,0,0,0
8861,-37.882526,144.753845,136 Shane Avenue,SEABROOK,MACEDON RANGES,46468,1.51746,Not available,0,1,1,1,0
51021,-37.789225,145.107296,20 Finlayson Street,DONCASTER,MORELAND,19896,3.36553,25,1,111,55,48,25
73454,-37.852725,145.269465,3 Devenish Road,BORONIA,TOWONG,19870,1.22949,41,1,0,0,0,0
82824,-37.907751,145.274657,52 Murrindal Drive,ROWVILLE,BALLARAT,19867,3.33998,49,1,2,1,1,0
86132,-37.896518,144.992326,14 Drake Street,BRIGHTON,HUME,19953,1.04046,Not available,0,332,227,156,80
67574,-37.747013,145.346341,54 Nelson Road,LILYDALE,FRANKSTON,19876,0.95437,51,1,3,3,2,1
21862,-37.736343,144.967239,12 Champ Street,COBURG,MOONEE VALLEY,19964,0.49854,25,1,41,18,12,6
87006,-37.924016,145.005248,682 Hampton Street,BRIGHTON,HUME,19951,1.26295,Not available,0,332,227,156,80
40219,-37.690647,145.050629,28 Ashbrook Crt,BUNDOORA,WODONGA,20007,3.40162,46,1,3,0,0,0
5876,-37.79325,144.845152,8 Duke Street,BRAYBROOK,HUME,20021,1.20046,20,1,332,227,156,80
35425,-37.724627,145.008076,67 Northernhay Street,RESERVOIR,EAST GIPPSLAND,20011,0.62825,37,1,1,0,0,0
83358,-37.852562,145.001434,1 Trinian Street,PRAHRAN,BOROONDARA,19947,0.8895,12,1,12,3,2,1
53897,-37.824589,145.006241,9 Newry Street,RICHMOND,EAST GIPPSLAND,19906,0.35038,8,1,1,0,0,0
74741,-37.884392,145.051807,2 Cosy Gum Road,CARNEGIE,MELBOURNE,19920,0.62925,20,1,23,12,8,5
37220,-37.641064,145.04834,3 Dean Court,EPPING,FRANKSTON,45795,1.8779,54,1,3,3,2,1
95325,-37.923182,145.02982,26 Galtum Avenue,BENTLEIGH,HOBSONS BAY,19938,0.54231,32,1,20,15,15,10
73075,-37.869364,145.298039,174 Forest Road,BORONIA,TOWONG,19868,1.39466,46,1,0,0,0,0
